name_id,camis,dba,cuisine_description,phone
3978,50098844,SONIC DRIVE-IN,American,7183176642
3979,50000167,AMC THEATRES (LOEWS ORPHEUM),American,2128762111
3980,50070911,SUNDOWN BAR,American,9179666078
3981,41052309,BEAN POST PUB,American,7187459413
3982,41462617,MIKE'S UNICORN DINER,American,7184942129
3983,41395407,"CITI FIELD BASH BURGER, STAND 135",American,7185958100
3984,40369810,PETE'S TAVERN,American,2124737676
3985,41238106,BEST WESTERN GREGORY HOTEL,American,7182383737
3986,50064436,MR. FULTON,American,7185223950
3987,50084219,AMY'S BREAD,American,9292763108
3988,41313395,FIVE NAPKIN BURGER,American,2127572277
3989,50073845,THE ATTIC CAFE,American,7183335202
3990,41519403,BROOKLYN WINERY,American,3477631506
3991,40585102,NEW CAPITAL RESTAURANT,American,7185849234
3992,41312815,THE CABINET,American,2126731190
3993,50049739,CITI FIELD GOYA NACHOS & BURRITOS STAND 414,American,7185958192
3994,41064849,LUCKY JACK'S,American,2124776555
3995,50052503,ESS-A-BAGEL,American,2122602252
3996,41639964,THE LITTLE BEET TABLE,American,2124663330
3997,50051698,LIGHTHOUSE OUTPOST,American,6469129422
3998,40366162,LENIHAN'S SALOON,American,7188469770
3999,50091865,THE MONTROSE,American,3475992220
4000,40382057,DYKER BEACH GOLF (GRILL ROOM),American,7188369722
4001,41362350,PHILLY CHEESESTEAKS,American,7186566210
4002,41305781,ST JOHN'S UNIVERSITY MARILLAC HALL,American,7189901534
4003,41396661,STAND 320 - PREMIO,American,9172843260
4004,50077371,OVER GREENS,American,3477027733
4005,50050931,DARLING'S,American,9176280887
4006,40366497,THE PUNCH BOWL,American,7188847322
4007,50078890,BARKING DOG,American,2128311800
4008,50000100,NINTH STREET ESPRESSO,American,6465594793
4009,40483694,MINSKOFF THEATRE,American,2123544624
4010,50050636,THE NORM,American,7182300897
4011,40946956,B-SIDE,American,2124754600
4012,41395345,CITI FIELD JIM BEAM HIGH BALLERS CLUB,American,7185958100
4013,40592117,THE OTHEROOM,American,2126459758
4014,50055248,BELLE,American,5856872821
4015,50092107,PARKER NEW YORK HOTEL,American,2122455000
4016,50017810,T.G.I. FRIDAY'S,American,2125640539
4017,50103012,TIFFANY CAFE,American,2126135511
4018,50046674,THE LOWERY BAR & KITCHEN,American,9292080054
4019,50099829,NORDSTROM BISTRO VERDE,American,2063734068
4020,50002488,BAR NANA,American,6469644359
4021,41428295,FACULTY HOUSE,American,2128545534
4022,50086548,THE G.O.A.T,American,9293080414
4023,41198338,ROYALE,American,9177049412
4024,50046957,KATE'S CORNER CAFE,American,7189562929
4025,50076954,FULTON HALL,American,7183018479
4026,41446051,STAYBRIDGE SUITES,American,2127579000
4027,40856176,VIVIENNE'S,American,7188290218
4028,50055322,GOURMET TO GO,American,3472025883
4029,50011049,LIGHTHOUSE FISHMARKET,American,2123808325
4030,41395521,CITI FIELD FOXWOODS BAR,American,7185958100
4031,41555685,COLONIE,American,7188557500
4032,41153678,HAPPINESS LOUNGE,American,3472409591
4033,40748959,IONA'S BAR,American,7183848300
4034,50051156,BROOKLYN BARGE BAR,American,9293377212
4035,50100645,DYLAN'S FOREST HILLS,American,5166448461
4036,50089810,PLAYHOUSE BAR,American,2124272567
4037,50094950,CREAM RIDGEWOOD,American,3474577946
4038,41381542,MMM...THAT'S A WRAP,American,7183229727
4039,40891377,MUG-Z'S SPORTS BAR,American,9172995546
4040,50084420,THE HIVE,American,9176240213
4041,41636061,JACK'S WIFE FREDA,American,2125108550
4042,41466873,ROCKY McBRIDE'S,American,7187772723
4043,50094977,THE OASIS CAFE,American,7184154863
4044,50058145,WENDY'S,American,7185536037
4045,41493226,SKY ROOM,American,2123801195
4046,50085096,THE HUNTRESS BAR,American,7186852922
4047,41471348,PINKERTON WINE BAR,American,9734203402
4048,40596359,NEW YORKER HOTEL KITCHEN,American,2122440719
4049,50066365,HAPPY DELI,American,3476065787
4050,41572018,"AIR BAR, NY DELI, TIM HORTONS",American,7187250002
4051,50068154,NEW YORK HILTON MIDTOWN,American,2122612150
4052,40563041,RAY'S CANDY STORE,American,9173407855
4053,41697373,HARDWARE BAR,American,2129249885
4054,50000938,DONOVAN'S PUB,American,7184299339
4055,50054328,PAUL'S ON TIMES SQUARE (HILTON GARDEN INN),American,2122047246
4056,41463800,CHANCE 11,American,3479873555
4057,50001807,MONARCH,American,2126309993
4058,50044423,BRIARWOOD CAFE,American,7182977494
4059,50036313,NYC HANDCRAFTED,American,2126893000
4060,40705931,BLUE HILL RESTAURANT,American,2125391776
4061,50088597,FRIENDLY BAGELS AND DELI,American,7187277171
4062,50032750,FATHER KNOWS BEST,American,7189756840
4063,41140991,CIPRIANI,American,6467230812
4064,50036654,JEFFERIES CAFE (5th Floor),American,2127385582
4065,41410066,LOCKSMITH WINE & BURGER BAR,American,2123049463
4066,50081453,MELT SHOP,American,9173889488
4067,50010590,SUGARBURG,American,9176183029
4068,40545555,PC'S BAR AND GRILL,American,7184912845
4069,40730678,MCCAFFREY AND BURKE,American,7182789751
4070,40571081,ARCHER SPORTS BAR,American,7187923870
4071,50106972,GRUBBS TAKEAWAY,American,6464845115
4072,50093946,KIMMEL MARKET PLACE @ NYU,American,2129984573
4073,41473975,MANHATTAN MOVEMENT & ARTS CENTER,American,2127871178
4074,50008280,WILD ORCHID BAR & LOUNGE,American,3479609997
4075,40385680,EASTWOOD MANOR,American,7186544200
4076,50060083,THE HUDSON BAR ROOM,American,6469525980
4077,50033845,DIMES,American,2129251300
4078,41435738,DIE STANMKNEIPE,American,3478414495
4079,50047529,GLEASON'S TAVERN,American,2123022167
4080,50066757,QUEENS BULLY,American,7185208600
4081,50013284,SOHO ROOM,American,2123343855
4082,50084680,SOIGNE,American,7183694814
4083,41687561,CIBO EXPRESS GOURMET MARKET (VAGABOND),American,7184245693
4084,40591202,WESTEND LOUNGE,American,2125314759
4085,40820737,UA COURT STREET #12,American,7182468170
4086,50046424,DOUBLE ZERO,American,2127771608
4087,41075406,THE GAVEL GRILL,American,7188769596
4088,50041026,NORTH POLE,American,7188570049
4089,50044708,21 BAR,American,9179752690
4090,41301628,PETE'S DINER & GRILL,American,7189372220
4091,50098242,PLANET X,American,6466237498
4092,50043011,THE BURGARY,American,9174953574
4093,50083378,NATURE'S GRILL CAFE,American,6468942162
4094,41562415,THE COMFORT DINER,American,2128674555
4095,50075419,HASWELL GREEN'S,American,2122452801
4096,41441571,FRANKIE'S KITCHEN,American,2123534032
4097,50072703,WING STATION,American,7182762100
4098,40868717,ALICE'S TEA CUP,American,2127993006
4099,41405007,THE CAPITAL GRILLE,American,2122460154
4100,41286996,HILTON HOTEL JFK AIRPORT,American,7186590200
4101,50071968,REBAR BY THE BRIDGE,American,7189745096
4102,50009557,GRAND CANYON DINER,American,7184993660
4103,50057894,WHILE WE WERE YOUNG,American,9176756272
4104,50057912,BLACK TAP,American,9176393089
4105,40402742,ISLAND CHATEAU,American,7184475882
4106,50066500,South Brooklyn Foundry,American,3475247143
4107,40396231,DELMONICO GOURMET,American,2126610150
4108,50040484,ELEMENT HOTEL TIME SQUARE,American,2126430770
4109,40399986,FIFTH AVE DINER,American,7188328131
4110,41688137,BARCLAYS LOWER SUITES TANDUAY BAR SOUTH CLUB LOUNGE,American,9176186310
4111,50068389,HOUSE OF HOOKAH,American,3479894640
4112,41314372,SAXON & PAROLE,American,2122540350
4113,41006035,OVERLOOK,American,2126827266
4114,50074800,THELMA'S KITCHEN,American,9294549403
4115,50005474,CAMILA'S CAFE,American,3473852394
4116,50082429,14 OLD FULTON STREET,American,3478895392
4117,50017250,TRAVEL BAR,American,3474539295
4118,40646372,BAR NONE,American,2127776663
4119,40401247,SHENANIGANS PUB,American,7186333689
4120,41538244,BRAVEST,American,2126833766
4121,50043671,PADDY'S OF PARK SLOPE,American,7184997553
4122,50090518,LITE BITES CAFE & GRILL,American,7187281001
4123,40862491,UNITED ARTISTS,American,7187861722
4124,50084831,THE RIBBON,American,2129442474
4125,50051068,BOWERY ROAD,American,2124321324
4126,41211246,SUNBURST ESPRESSO BAR,American,2126741702
4127,41100544,CAFE 101(Coffee Stand),American,3476833383
4128,50034975,STUDIO M,American,7183210521
4129,41188824,MAX BRENNER CHOCOLATE BAR,American,6464678803
4130,41271899,MACRI PARK,American,7185994999
4131,41681666,ISLAND SOFT PRETZEL STOP,American,6465250973
4132,50007162,TINA RESTAURANT,American,3475907591
4133,41615861,THE SAINT AUSTERE,American,7183880012
4134,40559439,MANSIONS CATER,American,2127224422
4135,41228468,THE RITZ BAR & LOUNGE,American,2123334177
4136,50102768,Aloha NYC,American,6093183500
4137,50040292,AFFY'S PREMIUM GRILL,American,7185766446
4138,40402699,RIVERDALE YACHT CLUB,American,7185430792
4139,40552965,GROUND LEVEL PUB & GRUB,American,7184429307
4140,50080002,INTERSECT BY LEXUS,American,2122305832
4141,41512878,SANTO BRUKLIN,American,null
4142,40710515,C.U.N.Y CAFE,American,2128177950
4143,41668068,MRKIS PLACE,American,9175683496
4144,50101383,HILLS PLACE,American,3473576430
4145,50046087,REVLON BAR - BELMONT ROOM @ METROPOLITAN OPERA,American,2127993400
4146,50009159,BLACK SEED BAGELS,American,2127301950
4147,41596469,AVENITA DINER,American,7182978540
4148,41721343,COFFEE SHOP DINER,American,2122605842
4149,41560849,CIRCLE LINE MANHATTAN,American,2126308882
4150,50083291,GRILL 66,American,7188093804
4151,40691569,PERSHING SQUARE CAFE,American,2122869600
4152,41721550,FINN'S CORNER,American,3476639316
4153,50014272,CAFE 55,American,3472312722
4154,41041594,THE DUGOUT,American,7185886912
4155,41110219,MBJ FOOD SERVICE,American,7184825952
4156,50061164,BEER KARMA,American,3478813362
4157,50053729,TEMPLE COURT,American,2124006488
4158,41227884,REGAL CINEMAS,American,2128407761
4159,41267527,LAST CALL,American,7184413838
4160,50110095,GRAMERCY CAFE,American,9293637097
4161,41486993,BLACK MOUNTAIN,American,7185224340
4162,40942342,LARRY FLYNT'S HUSTLER CLUB,American,2122472460
4163,40659211,NOSH! - COURTYARD BY MARRIOTT,American,2123910088
4164,41406341,NATURE'S GRILL,American,7186806900
4165,41250984,WING WAGON,American,7183980501
4166,50042774,BLANK SLATE COFFEE + KITCHEN,American,2126837800
4167,41653532,CRYSTAL LOUNGE,American,7182045900
4168,40973003,THE PATRIOT SALOON,American,2127481162
4169,41707226,DALLAS BBQ,American,7183208800
4170,41427685,SHERATON NEW YORK HOTEL & TOWERS,American,2128416569
4171,41664787,THE COBRA CLUB,American,9177191138
4172,40402238,WOOD BINE CATERERS,American,7186936404
4173,50016637,TURTLE COVE GOLF CENTER,American,7188851129
4174,50004726,Fire Grilled Burgers,American,7188161740
4175,50018350,SONS OF THUNDER,American,6468633312
4176,41536484,ANITA'S LUNCHEONETTE,American,7182360796
4177,41405662,FARRELLS,American,7187888779
4178,50049229,LENWICH,American,2129577800
4179,50014333,FOODBELLA,American,2125881188
4180,50062488,SOHO PARK,American,2127574667
4181,41389072,BALBOA RESTAURANT,American,7184673765
4182,50065278,THE FERN,American,6469985034
4183,41639573,CORNER SOCIAL,American,2125108552
4184,50014882,The Big Whiskey,American,3477254386
4185,40404024,THE PENN CLUB,American,2124036544
4186,41708278,JOHN'S DINER,American,7189319402
4187,41546934,ALLEY POND SPORTS BAR & GRILL,American,7182259187
4188,41585663,FORDHAM RESTAURANT,American,7185844300
4189,41230004,WICKED WILLY'S,American,2122548592
4190,40950193,JOE'S BAR & GRILL,American,7183729595
4191,41618267,PHOENIX,American,2124779979
4192,40402222,RAB'S COUNTRY LANE,American,7189791600
4193,41193094,OLD FASHION CONEY ISLAND FOOD,American,9175538579
4194,50000846,JULESRUBY LOUNGE RENTAL,American,6464067183
4195,41560830,CIRCLE LINE QUEENS,American,2126308889
4196,50092641,DIG INN,American,2125457867
4197,50105944,MY FATHER'S PLACE,American,9176931359
4198,41305003,HOTEL DELMANO,American,7183871945
4199,41560421,GRASSY POINT BAR & GRILL,American,7184741688
4200,40668598,EMERALD PUB,American,7183575572
4201,41555969,CHUCK E. CHEESE'S,American,7183210465
4202,40861252,SWEET & VICIOUS,American,2123347915
4203,50005855,MEX CARROLL DINER,American,7188521925
4204,50002454,1803 NYC,American,2122673000
4205,40872438,ELMO,American,2123378000
4206,40920992,GATSBY'S,American,2123344430
4207,40988630,REVISION,American,6464907271
4208,50007972,TWIST AND SMASH'D SPORTS,American,7189376622
4209,40368025,THE PECKING ORDER,American,7187418295
4210,50005800,SUPER TIGER DELI,American,7182792920
4211,50058979,THE GUTTER,American,9293280409
4212,41365922,ATHLETIC & SWIM CLUB (BISTRO CATERERS),American,2122653490
4213,41692813,GOLDEN YEARS,American,7183025100
4214,41623532,MILLENIUM HILTON,American,2126932001
4215,40386793,SCIENCE CAFE (QUEENSBOROUGH COMMUNITY COLLEGE),American,7182815125
4216,41194832,CUSTOM BURGERS,American,7184245693
4217,50089739,WATERSIDE,American,7182272258
4218,50062450,CAFE 21 (entrance is between 60TH & 61st Street on Hudson),American,9178734325
4219,50059269,HUDSON THEATRE,American,2125564707
4220,50082933,THIS IS SOFIVE,American,3477457544
4221,41645205,KILO,American,2127078770
4222,41427683,HUDSON'S MARKET @ SHERATON NEW YORK,American,2128416569
4223,41505456,DAY BREAK CAFE RESTAURANT,American,7187210411
4224,50034637,WOLFETONE'S IRISH PUB & KITCHEN,American,2123901688
4225,50057998,OLYMPIA DELI & JUICE,American,2129245074
4226,50055486,WOW BISTRO,American,7189754520
4227,50068695,FLATBUSH ZOMBIE HOUSE,American,9144439146
4228,40925336,BEMBE,American,7183875389
4229,50059410,PAPER RAIN,American,7183001514
4230,40606772,GEMINI DINER,American,2125322143
4231,41396241,KITCHEN PROVANCE,American,2128692561
4232,50036737,BREADS BAKERY,American,2126971463
4233,41289750,NORTH SQUARE,American,2122541200
4234,50061120,ORACLE LOUNGE,American,7188277007
4235,50048478,PLAZA CAFE,American,6466628654
4236,50063504,VINTAGE,American,7186060116
4237,50074947,FAIRFIELD INN & SUITES,American,7187467233
4238,40402527,MADISON SQUARE,American,2125766303
4239,40378822,WEST CORK-UNION HALL,American,7184422133
4240,41319774,BAR & GRILL 43,American,7183613090
4241,40642405,THE DISH RESTAURANT,American,2123529800
4242,50108289,JERRY'S CANDY STORE,American,7188238073
4243,40536280,TRINITY PUB,American,2123274450
4244,50090436,MAYANOKI,American,3476541990
4245,41669951,YORK COLLEGE CAFETERIA,American,7182622890
4246,41395384,"CITI FIELD WORLD'S FAIR MARKET, STAND 104",American,7185958100
4247,41006331,THE ALHAMBRA BALL ROOM,American,2122226940
4248,50078683,KLEIN'S,American,2124706917
4249,50084280,BACK POCKET BAR,American,9176901224
4250,50073375,PENTAGRAM DESIGN,American,2126837000
4251,50069517,"DIG INN , MATCHABAR",American,2125457867
4252,41439621,HAMPTON INN,American,2125714400
4253,41412063,BLACK HORSE PUB,American,7187881975
4254,40394030,TIBBETT DINER,American,7185498893
4255,50044930,CAFE DELECTICA,American,2129861616
4256,41688131,NORTH CLUB LOUNGE,American,9176186310
4257,50048905,BRONX DRAFTHOUSE,American,9292659759
4258,50008104,JASPER'S TAPHOUSE & KITCHEN,American,2129751000
4259,41564963,RADIO CITY MUSIC HALL,American,2124857485
4260,41721444,READY TO EAT,American,2122291013
4261,40786914,BOSTON MARKET,American,7188151198
4262,50081253,BAYWAY CATERING,American,7185681897
4263,41370481,INTERNATIONAL FLAVORS & FRAGRANCES,American,2127087160
4264,50073605,HAYES THEATER,American,2123544624
4265,50035768,SMASHBURGER,American,3036331544
4266,40366928,RICHMOND COUNTY COUNTRY CLUB,American,7183510600
4267,50078508,GITANO,American,9175382328
4268,50013879,K RICO,American,2127579393
4269,50050344,OKEEFES,American,7188558751
4270,50043950,EL PARAISO RESTAURANT,American,9177018109
4271,41212475,MOE'S CAFE,American,2125922167
4272,40368338,BRADY'S BAR,American,2128616070
4273,50004877,AMERICAN CHEEZ,American,3477254665
4274,41314327,WEATHER UP,American,2029073372
4275,41591198,PEARL'S SOCIAL & BILLY CLUB,American,3476279985
4276,50085224,LYFE,American,7189753929
4277,50002202,BEA,American,2126021910
4278,50015538,AMERICAN AIRLINES THEATER,American,2125825472
4279,40547874,ALIBI CLUB,American,7742705143
4280,41649766,A & S CATERERS,American,7189837500
4281,40873138,WIMPY'S RESTAURANT,American,2122818989
4282,41721390,TUTTLES,American,6464227072
4283,50052331,SPOON TABLE & BAR,American,6462307000
4284,41235694,STATEN ISLAND DINER,American,7182734515
4285,50011353,THE HIDEAWAY SEAPORT,American,2123852222
4286,50017538,ELI'S ESSENTIALS,American,2128797160
4287,50015343,BOWERY MEAT COMPANY,American,2124605255
4288,50006109,THE NEW RANCH,American,7189910708
4289,41620203,C.M. COFFEE SHOP,American,7183810262
4290,40785565,BILLYMARKS WEST,American,2126290118
4291,50047860,EMPIRE STEAK HOUSE,American,2125826900
4292,50059086,SPYGLASS,American,2127300538
4293,50063906,FIRST STOP BAR & GRILL,American,3476124754
4294,40678235,BOURBON STREET,American,7182242200
4295,41284555,JIMMY'S DINER,American,7182187174
4296,50001916,REFINERY LOBBY BAR,American,8477859617
4297,40750338,"MARIOTT MARQUIS, CROSSROADS BAR",American,2123981900
4298,41068088,PARADE GROUNDS SNACK BAR,American,7188566028
4299,41556136,DANNY'S ATHENS RESTAURANT,American,7188609055
4300,50000853,TASTY DELI,American,2129230700
4301,41236119,BLUE RIBBON BAR,American,2126910404
4302,41276200,NORTH STAR CAFE,American,7183280505
4303,41682808,JOSIE'S BAR,American,2122289532
4304,50075856,GRADE A GRILL & CAFE,American,9177450317
4305,50112308,RESERVOIR,American,2124750770
4306,50033094,SOFITEL NEW YORK,American,2123548844
4307,40517120,BLUE BAY DINER,American,7182256333
4308,41722053,CHOP'T,American,6468671412
4309,40726517,HILLSTONE MANHATTAN,American,2126891090
4310,41286149,REMEDY DINER,American,2126775110
4311,50075332,SONY HALL,American,2129975123
4312,50001632,4TH FLOOR CAFE,American,2125170586
4313,50035551,DRINK,American,3477893833
4314,50017419,MOTT HAVEN BAR & GRILL,American,7186652001
4315,50071207,VIOLETTE'S CELLAR,American,7186505050
4316,40824512,COURTYARD BY MARRIOTT,American,7188482121
4317,41490788,MIDWAY BAR,American,7185991969
4318,41426964,HOLIDAY INN EXPRESS NYC TIMES SQUARE,American,2122391222
4319,41574702,WENDY'S,American,7183258750
4320,40948382,NEW COUNTRY HOUSE,American,7187838652
4321,50088416,LULU POKE,American,9294538341
4322,50074511,WATT LI KITCHEN AND BAR,American,3474139790
4323,50088263,CAFE BEE,American,2127122227
4324,41306687,PICO,American,7189453474
4325,41395413,CITI FIELD STAND 121,American,7185958100
4326,40933911,MILA CAFE,American,2126624392
